EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_tau_phi,PRI_lep_pt,PRI_lep_eta,PRI_lep_phi,PRI_met,PRI_met_phi,PRI_met_sumet,PRI_jet_num,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_leading_phi,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_subleading_phi,PRI_jet_all_pt,Weight,Label
101809,89.959,44.604,67.547,18.799,1.796830316,-317.736149,0.972396064,2.657,18.799,66.359,1.263,-1.406,0.383940101,29.329,1.832,-1.268,37.03,1.12,1.291,28.513,2.804,161.515,0,24.37000097,-2.110310566,-0.718182594,14.79469749,3.964957222,3.145839153,0,4.604144533,b
101810,110.757,35.559,85.822,81.922,2.322228638,353.2985762,-1.289135459,1.842,31.32,139.161,0.453,-0.018,-0.039176576,60.37,-0.326,1.623,27.331,-2.167,1.567,16.587,-0.409,231.549,1,51.461,-2.302,-1.832,39.487059,4.96675772,1.260542266,51.461,1.007291335,b
101811,173.82,72.243,123.511,164,3.028,574.41,-1.633,2.169,54.107,502.665,0.272,1.065,0.983,133.734,-0.899,2.938,36.4,-1.01,-1.179,47.421,2.996,552.605,3,181.557,0.702,0.183,85.804,-2.326,-1.591,332.531,0.744056247,b
101812,151.683,7.938,86.598,140.689,3.49275658,752.2515967,-4.985605484,1.905,46.16,194.112,0.971,0.767,-0.050130556,41.03,-0.038,1.962,39.844,-1.835,2.592,67.804,2.745,292.843,1,113.237,-1.638,-0.353,17.2019768,0.866063109,1.509795412,113.237,0.071357137,b
101813,153.443,67.017,95.663,6.726,5.14504843,586.4084135,-5.577952422,3.595,6.726,68.265,1.829,-1.404,0.504580863,24.13,0.394,1.63,44.135,2.256,-1.445,25.802,1.934,113.522,0,36.81874676,-1.462122636,-2.240860094,18.52231182,1.435692241,1.675203552,0,2.681138579,b
101814,62.896,38.676,44.244,48.52,5.132386373,923.8603888,-5.711753618,1.816,32.261,128.994,1.368,1.058,0.878267511,23.909,-1.881,0.179,32.703,-1.707,1.987,19.431,0.238,260.454,1,72.382,1.95,-2.585,55.68529144,-0.913288714,0.152752377,72.382,0.07389913,b
101815,117.351,7.864,78.926,102.245,0.047,64.011,1.543,1.976,26.222,315.751,1.751,1.138,0,35.341,-0.825,-2.99,61.89,-1.154,1.344,45.907,1.492,297.969,3,58.12,-1.266,-1.842,41.625,-1.219,-0.47,218.52,0.083414031,b
101816,114.828,38.518,87.551,46.069,5.097379669,750.2305149,-3.991198821,2.78,46.069,91.377,2.156,-1.392,0.821264155,28.954,1.097,-0.228,62.423,1.738,2.477,21.257,-2.692,194.927,0,26.92220061,-0.942413492,1.444064103,28.33954129,2.321766921,-0.404980866,0,0.018636117,s
101817,371.017543,182.434,253.712,52.924,1.301,62.613,0.161,2.774,35.55,271.507,1.699,-1.091,0,54.941,-0.759,0.304,93.352,1.858,1.227,89.248,-1.987,208.319,3,52.975,-1.415,-2.54,35.204,-0.114,-2.703,123.215,1.404259,b
101818,81.308,20.613,60.67,2.887,4.275673787,421.9431734,-4.87455962,2.832,2.887,60.344,0.877,-1.413,1.313417887,32.148,-0.837,3.03,28.195,-1.251,0.229,8.242,-1.256,123.426,0,44.1157938,-1.05220876,0.205140601,39.23109444,1.134883272,2.196928099,0,0.018636117,s
101819,115.509,22.783,60.65,66.879,4.051,354.177,-3.791,2.36,32.825,162.858,0.829,-0.304,0.989,35.237,0.113,0.721,29.227,-0.347,3.036,69.9,-2.738,127.1,2,66.021,1.467,0.017,32.374,-2.583,-2.101,98.395,0.001502705,s
101820,98.039,23.191,62.075,26.869,3.92,254.063,1.894,3.001,25.457,132.625,0.856,1.412,0.019,33.323,-1.782,-1.948,28.513,-1.507,1.041,24.803,0.139,156.805,2,40.748,0.435,-2.69,30.041,4.355,0.155,70.789,0.309795156,b
101821,178.382,1.021,128.31,63.97,2.809795282,619.0828038,-1.904055515,3.588,3.293,149.43,2.587,0.919,0.605846545,23.294,-0.517,-1.514,60.265,1.761,1.259,24.972,1.285,152.526,1,65.871,2.522,-2.046,39.28765655,0.116107105,-0.599515699,65.871,3.015212316,b
101822,83.265,46.182,65.797,3.31,0.980061711,263.8285867,-0.433464571,2.492,3.31,69.507,1.105,-1.414,-0.062631646,33.024,1.283,2.536,36.483,1.285,0.044,22.179,-1.85,66.812,0,18.66052323,0.60611599,-2.267912271,58.11904232,-2.678627251,1.838474127,0,4.271268607,b
101823,170.412,91.265,123.784,80.416,3.358,386.321,-0.42,2.627,42.912,237.46,1.068,0.329,0.973,44.953,-0.58,-0.214,48.005,1.271,-2.078,51.434,0.249,249.395,2,93.796,3.228,-2.799,50.706,-0.13,0.702,144.502,0.744056247,b
101824,141.01,65.364,79.31,41.146,5.687,760.569,-7.993,2.844,60.222,158.496,1.521,1.322,0.998,27.709,1.415,3.022,42.149,0.187,0.456,32.037,2.648,119.379,2,46.703,3.15,-1.575,41.934,-2.538,3.063,88.638,0.001502705,s
101825,102.932,33.536,66.352,13.301,2.795996171,261.0815474,-0.555863391,3.293,13.301,55.16,1.432,1.413,-0.130673746,22.685,-0.703,-0.383,32.475,-2.016,2.88,11.479,-1.299,205.188,0,68.63380756,-0.016767616,-0.176751783,19.38914688,-0.384619048,0.914736858,0,0.001502705,s
101826,106.563,14.941,67.025,117.037,5.308,837.69,-6.681,1.925,1.333,187.992,2.446,1.364,1,20.178,1.176,1.764,49.357,-0.561,0.933,52.39,1.228,194.107,2,60.967,2.052,-1.786,57.489,-3.255,-2.142,118.456,0.001502705,s
101827,133.67,88.887,116.502,11.846,2.880166374,427.3747739,-2.732273432,3.262,24.033,100.703,1.833,-1.32,0.654391118,23.149,-0.898,-2.128,42.442,1.655,2.125,49.102,-0.556,195.006,1,35.112,0.302,1.921,50.25023088,1.172742801,0.766351,35.112,2.971325176,b
101828,298.803,26.55,216.087,8.169,4.424441227,631.1271672,-1.615823791,3.159,8.169,205.862,0.982,-1.414,0.796552213,103.855,0.371,-0.891,102.006,-0.259,2.205,12.419,2.969,314.653,0,79.04265272,1.124853536,-1.480387896,16.97491059,-1.834111749,0.775216658,0,0.002653311,s
101829,115.939,8.664,66.941,41.905,3.980152938,427.3535558,-1.652718698,2.85,7.553,99.35,0.888,1.316,0.924345723,34.395,0.641,-0.11,30.557,1.256,-2.892,38.689,-2.64,183.774,1,34.398,-1.687,0.817,34.73736457,-0.039788494,-0.141421322,34.399,0.018636117,s
101830,149.209,5.664,74.707,150.922,4.925333947,1279.300082,-6.155109256,1.547,18.629,247.476,0.441,1.1,0.537751767,79.891,-0.483,1.333,35.227,-0.779,-0.185,83.288,-0.08,383.223,1,132.358,1.853,-2.689,48.22572159,-0.894634448,-1.784668222,132.358,0.001502705,s
101831,137.715,75.184,90.352,1.847,1.580058683,155.7648014,-0.970109836,3.105,1.847,73.621,2.117,-1.34,0.261036028,23.619,1.866,1.92,50.003,0.271,-1.7,29.336,1.057,102.935,0,30.34852576,1.307459238,1.877841275,65.83958955,0.555129699,-0.240857934,0,5.815964849,b
101832,111.655,34.584,76.918,39.562,3.470400568,512.1609903,-4.342755219,2.903,21.446,119.127,0.457,-1.406,0.404589255,57.282,-0.659,-1.109,26.16,-0.59,1.793,13.086,-2.076,223.184,1,35.685,0.234,2.486,20.8466534,1.42715712,-0.947074056,35.685,1.681611443,b
101833,86.899,6.062,61.805,3.024,8.297791067,1301.059406,-8.78556217,3.167,3.024,60.388,0.762,-1.414,1.885565845,34.278,-1.72,2.613,26.11,-1.209,-0.545,7.255,-0.101,105.445,0,66.57551395,-0.934733825,-0.619724816,38.3459444,-1.628283138,0.00964969,0,0.018636117,s
101834,99.669,62.869,86.422,63.104,0.638,108.54,-0.044,2.274,23.138,173.333,1.127,-0.152,0,29.623,0.342,-0.033,33.385,-1.878,-0.527,51.191,-2.255,224.112,2,76.04,-0.559,2.329,34.285,0.079,-0.654,110.325,2.605004062,b
101835,128.258,69.586,94.186,53.16,0.604,220.7,0.023,2.978,26.497,498.064,2.506,1.414,0.059,29.842,-0.854,1.933,74.796,-0.846,-1.372,28.56,-3.077,536.891,3,151.747,-0.036,1.14,72.513,-0.64,-1.928,393.426,0.300975113,b
101836,78.518,15.104,57.964,4.873,4.884892594,658.174569,-6.844021262,3.195,4.873,55.55,0.912,-1.414,1.248131234,29.056,1.19,2.07,26.494,0.598,-1.07,3.993,-2.719,119.855,0,79.49159472,-1.419070181,-1.282385091,45.4715011,2.565695951,1.730849788,0,0.018636117,s
101837,119.12,31.269,87.018,147.321,4.192,478.268,-2.88,1.456,26.785,271.156,1.743,1.403,0.852,47.451,-0.306,2.186,82.691,0.391,0.908,40.917,1.452,284.081,2,109.505,3.326,-1.984,31.509,-0.866,-0.655,141.014,0.001502705,s
101838,83.768,5.999,60.353,67.542,2.544399626,68.25126836,0.862345483,1.923,4.751,139.897,1.95,1.171,0.361545193,26.097,1.273,-1.363,50.881,1.588,3.023,19.133,-3.067,170.611,1,62.919,-1.723,0.298,29.86746531,0.901260805,-0.384947448,62.919,2.151153136,b
101839,114.594,13.067,62.81,66.487,1.299788093,-99.54273929,1.844437146,3.095,11.741,136.252,1.373,-1.403,0.438232691,26.407,-1.354,-0.109,36.256,-1.005,3.099,57.331,2.811,223.907,1,73.588,-0.297,-0.397,18.97431864,-1.460151585,-0.506419609,73.588,0.064060777,b
101840,84.03,77.384,59.429,1.642,-1.624640345,-495.9511372,5.846326144,2.487,1.642,67.777,2.231,-1.303,0.142492521,20.98,-1.21,-1.297,46.797,-1.105,2.501,33.002,-0.289,61.937,0,50.45309731,-2.380764577,-3.233423445,43.02174288,-1.929528999,-1.082292192,0,4.824836166,b
101841,143.226,10.453,97.961,144.079,3.972282992,560.8657779,-0.992703968,2.039,26.87,218.813,2.637,0.597,0.770863494,25.203,1.189,0.36,66.472,-0.824,0.039,54.505,-0.135,299.462,1,127.138,-0.064,3.016,49.27231479,-1.445753079,0.122010638,127.138,0.002653311,s
101842,106.45,20.658,65.412,76.881,-0.14759618,-358.1539078,4.261426472,2.775,26.119,136.897,1.94,-1.097,0.148528286,23.877,0.858,-1.596,46.314,0.883,1.912,56.227,1.505,253.101,1,66.706,1.83,-1.071,43.40244932,-0.4694203,1.540989227,66.706,1.681611443,b
101843,81.812,73.031,58.547,60.705,1.838,192.207,2.164,2.86,22.344,210.835,1.858,1.41,0,20.84,-0.518,-1.675,38.717,-1.107,1.809,55.186,-2.653,300.298,2,113.517,2.653,-0.197,37.761,0.816,2.621,151.278,1.040407626,b
101844,106.648,19.826,55.671,83.437,2.787793828,238.5109985,1.022863079,2.454,2.736,143.748,1.408,-0.146,0.465203732,24.474,-2.23,-0.663,34.471,-1.819,-3.082,72.18,2.801,137.829,1,84.803,-1.698,-0.113,69.39937639,-1.014765732,-0.801075497,84.803,1.681611443,b
101845,64.546,79.54,57.05,49.709,0.074,113.012,2.903,1.27,0.554,207.822,1.165,-0.885,0,39.593,2.021,1.202,46.106,0.834,1.654,36.588,-1.993,183.414,2,62.66,1.741,-2.578,59.462,1.667,-0.263,122.122,0.744056247,b
101846,94.603,27.628,66.292,109.922,4.101940918,699.2231596,-3.634664348,1.423,43.972,193.079,0.706,1.376,0.832310748,58.389,-0.05,-1.687,41.208,0.571,-2.968,29.425,-2.152,209.77,1,93.481,-0.074,0.55,44.38721699,2.779555713,1.204404063,93.481,0.07389913,b
101847,139.813,57.381,118.289,40.136,2.96433561,398.2999698,-1.774871313,2.672,40.136,77.964,1.265,-1.146,0.317346449,34.418,0.152,3.07,43.546,2.402,1.629,29.523,-0.227,129.537,0,25.34006538,-1.192826498,-2.064349177,24.51651596,3.45254776,0.722284047,0,2.55430703,b
101848,90.30378224,76.429,46.79,1.151,4.354720647,790.635812,-6.572056073,1.441,1.151,69.457,0.772,-1.407,0.743677179,39.202,-1.855,-2.743,30.255,-2.426,2.218,55.582,-0.181,79.15,0,47.47688298,-1.041508999,-1.478970609,36.11541866,-2.037370112,3.096589775,0,1.878843855,b
101849,123.36,34.765,72.613,98.616,0.975,80.574,-0.225,2.042,4.567,196.393,1.328,1.385,0.972,36.945,-0.178,-2.772,49.057,-0.194,-0.73,52.626,-1.428,204.883,2,68.457,-0.6,1.239,41.934,0.375,2.37,110.391,0.00150187,s
101850,168.8899045,93.01,82.041,11.074,4.744,750.567,-5.447,2.271,40.638,267.551,1.41,-1.41,0.999,33.64,-1.512,1.334,47.431,-0.37,-0.629,55.302,-2.906,277.517,3,78.01,-2.795,2.815,61.902,1.949,0.283,186.48,0.018636117,s
101851,67.886,66.285,55.604,23.309,1.627883082,-208.717862,1.067757057,1.808,8.151,86.469,1.546,-0.978,0.827581571,21.86,1.741,1.67,33.805,-0.032,2.029,33.609,-1.479,203.208,1,30.804,0.531,-0.805,12.44447929,-0.59711303,-0.911622123,30.804,2.573237732,b
101852,239.436,114.424,177.65,62.424,1.970293575,390.8528341,1.0411345,2.809,29.561,214.738,2.52,-1.276,0.518567881,51.502,-1.351,-2.841,129.765,-0.405,-0.196,25.59,2.706,261.247,1,33.471,0.879,2.776,43.89931208,-1.419800814,-0.178116282,33.471,2.30353921,b
101853,101.427,20.026,71.315,42.36,4.162,455.33,-3.855,3.151,2.648,184.915,1.697,-1.411,0.745,25.625,1.081,-0.5,43.477,1.818,2.72,26.971,2.126,260.639,2,72.388,2.77,-0.185,43.425,-1.392,-2.72,115.814,0.001502705,s
101854,33.209,78.6,30.273,31.256,-0.071625268,277.920188,4.361835371,1.114,30.215,95.718,1.698,-0.571,-0.052685675,20.762,0.005,-0.704,35.262,0.81,0.065,45.229,-2.719,181.755,1,39.694,-1.036,1.039,54.8394528,-3.068659809,-0.231529187,39.694,4.915905701,b
101855,190.616,1.817,119.462,64.095,0.617,98.83,5.879,2.61,75.776,218.656,0.846,0.935,0,65.061,-0.143,-0.84,55.051,0.421,2.895,52.85,2.861,218.733,2,50.108,-2.753,-3.063,48.435,-2.136,0.75,98.543,0.001502705,s
101856,128.725,19.376,74.932,99.996,-1.173164401,-188.5248096,4.317428656,1.904,21.481,193.274,0.692,1.313,0.660118644,55.255,1.064,-2.351,38.232,1.144,2.03,51.665,2.47,247.16,1,99.786,-1.143,-0.49,62.597343,-0.607713402,1.676036731,99.786,0.001502705,s
101857,175.915,27.268,69.802,144.368,4.793632312,705.7115139,-4.114891415,1.993,47.19,182.325,0.758,1.331,0.83917207,44.41,0.517,-0.556,33.655,1.399,1.231,100.425,0.757,235.245,1,104.26,0.709,-2.78,38.70525036,-0.878090281,-2.470493372,104.26,0.00150187,s
101858,132.998,21.313,93.659,51.598,2.323952699,380.4296597,-4.737080062,2.472,44.721,149.004,0.529,1.402,0.636845074,68.155,0.165,-0.512,36.025,0.088,1.959,6.163,0.365,215.789,1,44.824,1.164,-2.144,27.2743958,-0.590932919,-0.79267772,44.824,0.001502705,s
101859,83.218,22.947,58.449,5.504,0.733,78.837,-0.115,2.824,0.062,131.621,0.956,-1.408,0,29.729,1.162,2.204,28.436,1.556,-1.283,13.544,-0.034,110.666,2,36.989,-0.228,-2.488,36.468,0.505,0.804,73.456,1.454848473,b
101860,103.0026306,71.096,49.506,60.567,5.261869022,973.5162104,-3.269947313,1.716,26.363,85.964,1.026,-0.14,0.811221302,25.453,2.124,-1.048,26.117,0.438,-0.734,69.473,1.241,123.999,1,34.394,1.889,-2.764,42.05060894,-1.795470984,-1.748356034,34.394,2.348115984,b
101861,120.966,34.886,52.525,117.14,7.060277063,1430.959422,-11.39678389,1.765,0.549,181.365,0.875,1.414,1.20219074,34.264,-0.821,2.002,29.976,-1.628,0.433,71.665,1.205,205.641,1,117.125,-0.62,-1.901,40.32673672,-1.347907169,1.324777426,117.125,0.002653311,s
101862,80.008,35.089,53.636,64.355,4.806007118,576.8789196,-5.904910693,2.036,32.843,87.605,1.201,1.098,0.625268525,23.8,0.118,2.749,28.594,1.572,-2.109,28.494,2.85,162.82,1,35.211,0.335,0.433,13.15949359,0.2357797,-2.626970257,35.211,1.101962826,b
101863,135.008,82.61,74.116,11.262,0.416000098,-195.8355199,4.195926988,3.345,11.262,67.865,2.207,-1.411,-0.159260828,21.162,-0.495,-2.431,46.703,0.683,0.7,36.59,-2.522,99.867,0,42.32071994,0.912556782,1.149623363,14.45845323,-3.964220686,1.328763999,0,5.441978538,b
101864,70.715,57.783,57.764,24.931,3.187963881,-96.49652176,-0.562574052,2.15,24.931,70.891,2.221,-1.19,1.002433256,22.01,-1.556,-2.219,48.882,-1.622,-0.071,17.256,2.867,168.052,0,38.18940502,-0.242283738,-0.204749972,55.45778668,0.745661814,-1.046983969,0,2.075083851,b
101865,117.4,46.985,80.71,0.186,2.800820928,353.0470024,-1.578919874,3.009,0.186,80.435,1.318,-1.402,0.206599633,34.706,2.405,-1.387,45.729,2.05,1.909,12.698,-0.784,40.534,0,37.04065792,-0.061032602,-2.366143798,41.2817323,-0.842643073,-0.46927791,0,4.47173386,b
101866,129.7002398,79.056,87.752,20.114,1.641124494,86.81724011,-3.780095349,2.054,20.114,77.991,0.763,-1.413,0.067162624,44.243,-0.504,1.007,33.748,-2.318,1.97,49.373,-1.676,146.462,0,47.09242843,-3.389260389,-2.015467096,41.30683411,-1.73738009,-0.70585124,0,2.183614566,b
101867,87.069,31.973,68.086,1.784,6.000678437,884.6907066,-8.725844191,2.643,1.784,69.814,0.867,-1.408,1.286502544,37.397,0.875,-0.839,32.417,1.159,1.788,17.103,-3.002,99.694,0,38.31607312,0.197288258,4.447502675,47.54567321,5.176514523,2.425942119,0,0.018636117,s
101868,97.759,46.132,76.456,15.056,2.426518601,292.9429793,2.032806326,2.438,28.391,104.122,0.846,-1.346,0.515824361,34.088,0.745,-2.645,28.834,2.426,-0.88,28.173,1.006,124.025,1,41.201,2.391,1.356,28.89396018,0.912115682,0.789275437,41.201,1.681611443,b
101869,117.863,6.188,75.265,29.51,3.257358471,533.8395403,-3.045017819,2.762,29.51,63.789,0.735,0.43,0.321759987,36.759,-0.877,0.441,27.03,-2.259,-1.95,22.789,-2.2,182.398,0,22.53510658,-0.141802643,3.944648618,34.73403713,-1.432573349,-0.982049611,0,1.681611443,b
101870,109.015,58.333,87.986,101.974,1.41,153.329,0.313,1.403,13.541,294.766,0.318,-1.126,0.573,115.856,-1.076,1.403,36.792,-0.374,2.617,31.676,-1.618,425.057,2,76.43,-1.605,-2.31,65.688,-0.195,-0.619,142.118,0.071357137,b
101871,131.864,128.275,106.984,139.362,1.888340021,164.2944069,0.084826217,2.002,0.994,306.738,7.047,0.392,0.277833698,20.709,0.987,0.879,145.945,-0.277,2.432,38.314,0.37,225.842,1,140.084,1.185,-1.116,33.8836897,1.262694601,3.261053478,140.084,2.691287158,b
101872,84.084,3.063,63.373,78.492,0.264332295,-375.8496104,6.837951783,1.458,22.097,173.779,0.95,1.158,0.067781344,47.829,-0.428,2.395,45.422,-0.901,1.016,7.519,1.182,231.356,1,80.527,-2.482,-1.742,13.35040675,-2.102050354,0.595577052,80.527,1.454848473,b
101873,116.03,16.423,65.973,100.783,2.088,131.468,4.863,2.011,75.119,153.229,1.253,0.621,0.587,30.553,-0.474,0.653,38.294,-1.678,-0.958,66.821,-1.284,291.8,2,45.422,-1.396,2.666,38.96,-3.484,0.34,84.382,0.358539992,b
101874,95.86833326,91.886,75.317,20.128,2.132219236,202.4246269,0.052266133,2.42,20.128,65.342,1.63,-1.211,0.352943001,24.841,-0.01,1.624,40.501,-1.608,-0.192,52.937,-3.084,100.922,0,70.7856501,0.148314185,1.067023522,13.37570272,-1.864002851,1.490897834,0,2.51239954,b
101875,176.081,103.429,94.971,1.213,6.628800637,1166.314472,-5.784552803,3.11,1.213,99.571,2.275,-1.232,0.489681361,30.407,0.598,1.695,69.163,1.133,-1.524,38.677,1.588,68.814,0,31.21648377,0.453110309,-1.030839669,41.05133559,1.596278553,1.311976981,0,0.001502705,s
101876,83.826,38.443,57.356,29.191,2.64868421,248.7056831,-3.364775358,2.474,37.023,96.859,1.322,1.307,0.727027716,26.39,1.758,-2.812,34.895,1.772,-0.338,13.991,-2.449,175.119,1,35.574,-2.945,0.271,27.26563373,0.663925682,1.449401033,35.574,0.001502705,s
101877,83.544,27.027,54.503,63.368,2.085,258.361,-0.463,2.399,42.722,279.526,2.015,1.389,0.989,20.219,1.106,-0.038,40.734,0.679,-2.399,33.885,-1.654,378.925,3,91.24,-0.253,0.651,83.298,1.832,2.515,218.573,0.307169524,b
101878,98.776,43.738,69.637,26.146,0.610811745,103.7183012,4.010601894,3.179,29.455,105.389,0.751,1.414,0.041569444,38.992,-2.395,-1.937,29.273,-1.902,1.206,16.655,-2.213,136.382,1,37.124,-3.349,1.937,51.45464826,0.241992549,-0.478339524,37.124,1.681611443,b
101879,102.52,6.597,76.297,47.044,2.067304221,-19.88969055,-0.24819923,3.076,47.044,71.108,2.523,1.32,0.218490854,20.185,-1.085,-1.483,50.923,-2.331,1.987,14.57,2.23,132.115,0,46.08676019,-2.288581659,-0.426764233,47.05701962,-0.10301316,1.369841314,0,1.198563011,b
101880,149.604,69.099,63.253,83.097,3.087127911,340.3320324,-1.008230752,2.519,2.897,146.855,2.047,1.39,0.544161541,20.532,-1.331,-0.468,42.019,-2.438,-2.73,60.662,-1.223,180.743,1,84.304,1.094,1.545,42.84192526,-0.147601808,-0.522033294,84.304,0.018636117,s
101881,126.233,6.888,74.441,45.59,4.326633411,808.1020172,-7.15707762,2.64,1.998,118.633,0.754,1.233,0.585151039,42.307,-0.226,-1.307,31.884,-0.874,1.253,37.882,1.054,156.168,1,44.442,3.472,-2.665,48.29162106,-2.172972572,-2.991681713,44.442,0.001502705,s
101882,118.139,77.759,96.768,24.789,4.293332033,332.1484412,-3.943998836,2.678,24.789,71.951,1.452,-1.088,0.850785869,29.347,-0.427,-3.1,42.604,-2.332,1.302,35.554,-1.75,231.609,0,40.46448539,-0.624610952,1.227330873,15.82832795,-1.992513994,1.979399775,0,2.6024879,b
101883,134.926,85.135,76.296,1.32,1.391244754,199.8330207,1.286054161,3.141,1.32,81.236,2.238,-1.011,0.291241863,25.091,-0.472,-0.487,56.145,-0.832,2.633,32.274,-0.509,107.738,0,28.78803442,0.703560165,1.199462933,76.41398994,-0.936258998,-1.609841401,0,4.886495559,b
101884,103.676,24.065,69.885,53.521,2.045681467,294.0149363,-2.573363193,2.812,9.818,119.161,2.092,1.399,0.326710007,24.339,1.842,-1.147,50.911,2.073,2.334,25.49,3.015,221.269,1,43.911,2.037,-0.381,46.18860374,-1.490292955,0.141032153,43.911,0.002653311,s
101885,246.506,64,195.626,71.987,1.173,211.965,2.672,3.518,6.581,265.372,2.276,-0.023,0.872,23.018,1.563,-2.578,52.398,-1.954,-2.485,30.466,-0.628,369.82,2,97.69,-2.323,0.015,92.266,-1.15,2.331,189.956,3.137828289,b
101886,130.596,1.504,86.474,2.906,2.719745394,675.1977599,0.089160399,3.174,2.906,85.408,0.5,-0.786,0.396512906,56.926,1.653,-1.224,28.483,0.888,1.857,30.558,1.908,116.908,0,49.16613876,1.166906693,2.441078205,38.6553424,-2.298860712,-0.778670485,0,0.018636117,s
101887,139.52,5.533,102.033,87.442,3.449,426.891,-0.775,1.94,4.702,294.602,0.423,0.625,0.933,94.734,-1.212,1.499,40.111,-1.029,-0.432,10.014,-0.709,332.379,2,109.038,0.242,-2.639,50.72,-3.208,-0.312,159.758,0.001502705,s
101888,117.219,57.647,95.298,64.336,1.389291419,149.6935044,2.746577407,1.815,2.452,184.289,1.294,-1.315,0.786086579,52.94,-1.147,2.401,68.516,-0.937,0.599,12.726,-2.105,172.094,1,62.833,-2.778,-1.774,47.63449144,1.055346955,-0.020691564,62.833,0.001502705,s
101889,85.701,18.27,60.192,28.101,3.711761113,159.2666628,-1.187246636,2.67,28.101,60.36,1.07,1.407,0.816343243,29.164,-0.471,-2.684,31.196,-0.958,0.974,12.743,1.926,61.88,0,58.30066183,2.665070746,-0.571183126,6.312631158,-3.55798897,0.673227583,0,1.681611443,b
101890,143.759,18.008,106.07,5.114,3.677959082,586.933215,-4.914898943,3.212,5.114,81.992,0.788,-1.39,1.199213829,45.867,1.769,3.086,36.125,0.225,-0.381,12.461,0.496,140.504,0,15.75188776,0.211350222,0.811483183,55.26779063,1.288922145,0.271728545,0,0.018636117,s
101891,106.221,29.038,67.701,71.71,2.139,106.284,-0.843,2.678,33.764,149.266,2.186,1.384,0.629,21.529,-2.193,-0.424,47.054,-1.276,2.092,40.23,1.412,237.052,2,40.507,0.521,-2.267,40.177,-1.618,-1.829,80.684,0.071357137,b
101892,113.631,21.823,80.125,1.454,3.678168735,614.1751822,1.066608764,2.911,1.454,74.817,0.671,-1.38,1.225368826,44.768,-0.24,1.502,30.05,-1.163,-1.26,20.875,-2.161,99.909,0,30.75837507,-3.888852013,2.286086685,44.15541543,-1.285838454,-0.508134751,0,1.681611443,b
101893,44.06842858,92.433,37.678,52.541,1.727985469,262.5396599,-0.678242941,1.314,17.517,112.55,1.943,-1.104,0.395978842,22.111,-0.668,-3.133,42.966,-0.697,1.837,73.506,-0.095,179.606,1,47.474,0.72,-2.092,45.34022707,-1.445494369,-2.427380734,47.474,2.035267436,b
101894,116.251,2.023,74.806,39.94,4.403241308,668.0097372,-4.764138576,2.849,23.598,98.745,1.108,0.879,0.250325554,28.269,-0.62,-1.193,31.31,0.912,2.689,25.665,2.618,138.969,1,39.166,-1.392,0.599,50.61512178,2.069198673,0.044998413,39.166,0.018636117,s
101895,111.316,33.781,65.537,255.029,4.514,1669.065,-5.033,0.793,25.227,587.659,0.528,0.521,0.956,115.937,-0.446,-1.726,61.201,-0.728,-2.467,115.528,-2.872,651.009,3,199.979,2.008,1.486,151.859,-2.507,-0.249,410.521,0.001502705,s
101896,101.720586,69.231,62.07,19.281,-0.884337194,-139.822489,4.345902024,2.126,19.281,59.666,1.127,-1.36,-0.384301616,28.057,0.41,-2.936,31.609,-0.98,1.739,51.941,-0.31,182.746,0,71.17709814,2.170602836,1.864918221,43.18078088,0.234391793,0.315011049,0,5.029100771,b
101897,107.134,61.339,80.34,7.346,4.009920756,443.7408662,-3.084231793,2.805,7.346,83.608,1.653,-1.4,1.24250138,31.51,-1.508,-1.834,52.098,-1.287,1.653,20.512,-0.781,73.075,0,26.13103435,-0.694482571,0.284350054,28.01989181,2.494384309,-0.052166658,0,4.616694816,b
101898,144.181,43.505,112.568,13.02,6.727168396,915.9631936,-5.451926574,2.859,13.02,82.013,0.622,-1.294,1.143184643,50.55,0.317,-0.055,31.463,2.229,-2.181,35.879,2.694,151.042,0,41.27313153,2.185138539,1.898844196,16.51652356,-0.150853473,-0.73007276,0,0.018636117,s
101899,116.404,15.144,62.244,131.291,0.09,81.738,0.367,1.683,51.082,377.192,0.766,0.684,0.01,37.81,-2.369,-0.833,28.971,-0.704,-1.083,65.729,-0.734,357.417,3,69.641,-0.563,1.352,57.947,-0.653,2.685,310.41,0.002653311,s
101900,338.419,234.993,184.941,100.964,4.773511659,779.8776863,-2.138127195,2.875,3.12,271.87,1.541,-0.515,0.555386275,67.373,0.61,-1.049,103.81,-0.39,2.54,133.592,-0.737,285.215,1,100.687,0.604,2.086,26.66721244,0.664887881,0.66786094,100.687,0.744056247,b
101901,238.5,72.76,137.762,1.79,1.095955032,-120.0816514,1.579963489,3.941,1.79,76.282,2.091,-1.354,-0.035003329,24.676,0.712,2.62,51.605,-1.841,-0.661,25.805,2.324,51.066,0,56.29118201,1.824588941,-1.41875323,17.37180375,-2.723142203,1.397932572,0,6.732298134,b
